Car ID,Brand,Model,Year,Fuel Type,Transmission,Engine Size,Mileage,Condition,Price,Car_Age,MRI,Triangle_Score,Audit_Flag
1494,Audi,Q7,2004,Petrol,Manual,2.4,141753.0,Like New,31567.83,22,6443.3,80,STAT: LikeNew+Mileage>100k
1496,Tesla,Model X,2001,Electric,Manual,1.2,158651.0,Like New,70253.37,25,6346.0,80,STAT: LikeNew+Mileage>100k
1497,Ford,Focus,2015,Petrol,Automatic,2.2,234347.0,Like New,48632.89,11,21304.3,80,STAT: LikeNew+Mileage>100k
1498,Ford,Fiesta,2019,Petrol,Automatic,5.5,186005.0,Used,58722.57,7,26572.1,100,CREATIVE: MRI>25kmi/yr
1499,Ford,Fiesta,2023,Petrol,Automatic,2.3,162553.0,Used,70936.28,3,54184.3,100,CREATIVE: MRI>25kmi/yr
1500,Mercedes,C-Class,2011,Diesel,Manual,2.1,944.0,Like New,77932.45,15,62.9,100,CREATIVE: MRI<500mi/yr
1501,Mercedes,GLC,2005,Petrol,Automatic,1.7,93993.0,Used,90079.29,21,4475.9,100,
1502,Audi,A3,2000,Petrol,Automatic,5.3,271258.0,Like New,38681.7,26,10433.0,80,STAT: LikeNew+Mileage>100k
1504,Audi,A4,2016,Diesel,Automatic,4.4,208920.0,New,65541.58,10,20892.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1505,Audi,A3,2012,Hybrid,Manual,2.2,256805.0,New,79831.68,14,18343.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1506,Mercedes,GLC,2017,Electric,Automatic,4.8,294740.0,Like New,71478.06,9,32748.9,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
1507,Ford,Focus,2004,Petrol,Automatic,4.8,104087.0,Like New,24529.31,22,4731.2,80,STAT: LikeNew+Mileage>100k
1508,Honda,Fit,2023,Petrol,Automatic,2.6,269051.0,New,11786.65,3,89683.7,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
1509,Toyota,Corolla,2023,Petrol,Automatic,3.1,255035.0,New,73997.21,3,85011.7,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
1510,Mercedes,C-Class,2002,Hybrid,Manual,2.0,159186.0,Used,53550.0,24,6632.8,100,
1511,Ford,Explorer,2010,Petrol,Automatic,5.9,287153.0,Like New,71710.27,16,17947.1,80,STAT: LikeNew+Mileage>100k
1513,Honda,Civic,2003,Diesel,Automatic,5.7,281140.0,New,34662.28,23,12223.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1514,Honda,Accord,2013,Hybrid,Automatic,2.5,290911.0,Like New,32076.7,13,22377.8,80,STAT: LikeNew+Mileage>100k
1516,BMW,X3,2010,Petrol,Automatic,4.8,102063.0,Used,31294.11,16,6378.9,100,
1517,Toyota,Prius,2009,Petrol,Manual,4.5,24102.0,Used,72894.3,17,1417.8,100,
1518,Honda,Civic,2018,Petrol,Automatic,5.8,4263.0,Used,41476.21,8,532.9,100,
1519,Mercedes,GLC,2017,Electric,Manual,3.0,67438.0,New,78235.35,9,7493.1,33,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1520,Mercedes,GLA,2005,Electric,Manual,1.7,96359.0,Like New,18566.94,21,4588.5,80,
1521,Ford,Mustang,2014,Hybrid,Automatic,4.4,130251.0,Like New,24473.09,12,10854.2,80,STAT: LikeNew+Mileage>100k
1522,Tesla,Model S,2020,Electric,Manual,4.6,171915.0,New,70161.6,6,28652.5,42,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1523,BMW,X3,2009,Petrol,Automatic,3.9,27690.0,New,58221.96,17,1628.8,45,CREATIVE: TriScore<50
1524,Toyota,Corolla,2004,Petrol,Manual,2.0,2994.0,New,24368.44,22,136.1,70,CREATIVE: MRI<500mi/yr
1525,Audi,Q5,2004,Petrol,Automatic,3.5,103533.0,Like New,90768.57,22,4706.0,80,STAT: LikeNew+Mileage>100k
1526,Tesla,Model 3,2009,Electric,Manual,2.6,67546.0,Like New,31214.69,17,3973.3,100,
1527,Tesla,Model X,2004,Electric,Manual,3.1,26467.0,Like New,45001.78,22,1203.0,100,
1528,Ford,Explorer,2002,Diesel,Automatic,4.2,246590.0,Used,24217.35,24,10274.6,100,
1529,Honda,Fit,2022,Diesel,Manual,4.7,131120.0,New,41862.62,4,32780.0,48,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
1530,Honda,Fit,2005,Hybrid,Manual,2.2,168050.0,New,51706.44,21,8002.4,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1531,Ford,Mustang,2003,Electric,Manual,3.0,73414.0,New,33048.47,23,3191.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1532,Mercedes,GLC,2017,Petrol,Manual,2.3,180294.0,Like New,78063.9,9,20032.7,80,STAT: LikeNew+Mileage>100k
1533,Honda,Fit,2008,Diesel,Manual,2.0,48115.0,New,42423.63,18,2673.1,30,CREATIVE: TriScore<50
1534,BMW,3 Series,2016,Diesel,Automatic,4.9,40647.0,New,74303.45,10,4064.7,30,CREATIVE: TriScore<50
1535,Toyota,Corolla,2012,Electric,Manual,5.5,54607.0,Used,24671.86,14,3900.5,100,RELATIONAL: ElecLargeEngine
1536,Tesla,Model X,2014,Electric,Manual,2.9,21996.0,Like New,40818.37,12,1833.0,100,
1537,Tesla,Model S,2019,Electric,Automatic,4.8,83697.0,New,5765.54,7,11956.7,39,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1539,Honda,CR-V,2012,Hybrid,Automatic,5.2,239190.0,Like New,64459.23,14,17085.0,80,STAT: LikeNew+Mileage>100k
1541,Audi,A3,2021,Hybrid,Manual,5.8,219738.0,Used,48283.02,5,43947.6,100,CREATIVE: MRI>25kmi/yr
1542,Toyota,Prius,2003,Petrol,Manual,2.9,221432.0,Like New,80975.36,23,9627.5,80,STAT: LikeNew+Mileage>100k
1543,Toyota,Prius,2004,Diesel,Manual,2.7,279477.0,Like New,66520.34,22,12703.5,80,STAT: LikeNew+Mileage>100k
1544,Tesla,Model Y,2004,Electric,Automatic,1.3,36355.0,Like New,5343.23,22,1652.5,100,
1545,Ford,Explorer,2008,Hybrid,Automatic,3.4,230487.0,New,29100.96,18,12804.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1546,Tesla,Model Y,2016,Electric,Manual,1.5,129686.0,Used,51919.68,10,12968.6,100,
1547,Ford,Fiesta,2012,Petrol,Manual,2.2,162217.0,New,63775.3,14,11586.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1548,Tesla,Model 3,2001,Electric,Manual,2.6,249602.0,Used,11231.13,25,9984.1,100,
1549,Audi,Q7,2012,Electric,Manual,5.0,249434.0,Used,71982.59,14,17816.7,100,RELATIONAL: ElecLargeEngine
1550,Mercedes,GLC,2021,Diesel,Automatic,5.4,180926.0,Like New,56635.93,5,36185.2,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1551,Toyota,Prius,2020,Electric,Automatic,2.5,67664.0,Like New,54949.03,6,11277.3,100,
1552,Tesla,Model Y,2022,Electric,Manual,5.3,86153.0,New,32744.33,4,21538.2,48,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1553,Audi,A4,2018,Hybrid,Automatic,5.3,93616.0,Used,61508.19,8,11702.0,100,
1554,Ford,Fiesta,2002,Hybrid,Manual,4.8,297429.0,Like New,7611.82,24,12392.9,80,STAT: LikeNew+Mileage>100k
1555,Ford,Fiesta,2009,Hybrid,Manual,1.7,256349.0,Like New,11146.53,17,15079.4,80,STAT: LikeNew+Mileage>100k
1556,Toyota,Corolla,2001,Electric,Automatic,4.5,46996.0,Like New,74717.66,25,1879.8,100,RELATIONAL: ElecLargeEngine
1557,BMW,5 Series,2012,Diesel,Manual,5.7,128344.0,Like New,35579.68,14,9167.4,80,STAT: LikeNew+Mileage>100k
1558,Tesla,Model X,2018,Electric,Automatic,4.4,229685.0,New,37961.87,8,28710.6,36,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1559,Honda,CR-V,2016,Electric,Manual,2.7,128019.0,New,24796.59,10,12801.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1560,Ford,Fiesta,2020,Hybrid,Automatic,3.5,135024.0,Like New,47333.97,6,22504.0,80,STAT: LikeNew+Mileage>100k
1561,Mercedes,E-Class,2013,Petrol,Manual,4.2,183273.0,Like New,9939.38,13,14097.9,80,STAT: LikeNew+Mileage>100k
1562,Mercedes,GLC,2011,Diesel,Automatic,3.6,120454.0,Like New,33534.51,15,8030.3,80,STAT: LikeNew+Mileage>100k
1563,Ford,Fiesta,2020,Petrol,Manual,1.6,124444.0,Like New,55076.77,6,20740.7,80,STAT: LikeNew+Mileage>100k
1564,BMW,3 Series,2011,Hybrid,Manual,2.6,153868.0,Like New,49235.03,15,10257.9,80,STAT: LikeNew+Mileage>100k
1565,BMW,3 Series,2010,Electric,Automatic,5.0,162818.0,Used,99968.62,16,10176.1,100,RELATIONAL: ElecLargeEngine
1566,Audi,Q5,2006,Electric,Manual,5.3,15.0,Used,41932.64,20,0.8,75,STAT: Used+Mileage<100 | CREATIVE: MRI<500mi/yr | RELATIONAL: ElecLargeEngine
1567,Mercedes,C-Class,2003,Hybrid,Automatic,1.7,157029.0,Used,41764.91,23,6827.3,100,
1568,Audi,A4,2018,Electric,Automatic,5.8,81541.0,Used,52840.27,8,10192.6,100,RELATIONAL: ElecLargeEngine
1569,Mercedes,GLA,2000,Hybrid,Manual,2.6,21292.0,Like New,23078.8,26,818.9,100,
1570,Tesla,Model S,2023,Electric,Manual,4.3,162948.0,Used,88248.92,3,54316.0,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
1571,Tesla,Model X,2002,Electric,Manual,4.8,191799.0,Used,59365.44,24,7991.6,100,RELATIONAL: ElecLargeEngine
1572,Honda,Accord,2012,Electric,Manual,5.1,47046.0,New,23250.23,14,3360.4,30,CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1573,Tesla,Model X,2014,Electric,Automatic,5.7,14817.0,Used,80376.95,12,1234.8,100,RELATIONAL: ElecLargeEngine
1574,Honda,Civic,2001,Diesel,Manual,2.6,9759.0,Used,8261.56,25,390.4,75,CREATIVE: MRI<500mi/yr
1575,Tesla,Model 3,2010,Electric,Manual,5.3,179504.0,Like New,98343.6,16,11219.0,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
1576,Toyota,Camry,2003,Diesel,Manual,1.7,268556.0,Used,87189.19,23,11676.3,100,
1577,Tesla,Model X,2018,Electric,Automatic,4.5,282648.0,Used,60065.75,8,35331.0,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
1578,Audi,A4,2016,Petrol,Manual,4.7,270651.0,Like New,15573.09,10,27065.1,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1579,Ford,Explorer,2002,Petrol,Automatic,4.4,21050.0,Used,25450.91,24,877.1,100,
1580,Audi,Q7,2017,Diesel,Manual,2.3,100153.0,Like New,31546.34,9,11128.1,80,STAT: LikeNew+Mileage>100k
1581,Ford,Fiesta,2007,Petrol,Automatic,5.4,275731.0,Used,27898.02,19,14512.2,100,
1582,BMW,5 Series,2021,Petrol,Manual,1.8,231329.0,New,52264.4,5,46265.8,45,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
1585,Honda,Fit,2004,Hybrid,Manual,3.4,117734.0,New,67848.63,22,5351.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1586,Honda,Fit,2006,Petrol,Manual,5.2,137912.0,Like New,70415.4,20,6895.6,80,STAT: LikeNew+Mileage>100k
1587,Toyota,Corolla,2020,Hybrid,Manual,2.9,31440.0,Used,87800.17,6,5240.0,100,
1588,Tesla,Model Y,2007,Electric,Automatic,1.8,35183.0,Like New,8213.02,19,1851.7,100,
1589,Audi,A4,2004,Petrol,Manual,5.2,133461.0,New,43411.36,22,6066.4,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1590,BMW,3 Series,2016,Diesel,Automatic,3.7,114515.0,Like New,79549.84,10,11451.5,80,STAT: LikeNew+Mileage>100k
1591,Ford,Mustang,2004,Petrol,Automatic,1.9,220533.0,New,82412.37,22,10024.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
1592,Honda,CR-V,2003,Electric,Automatic,4.6,115503.0,New,93096.6,23,5021.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine | TREND: OldNewExpensive
1593,Tesla,Model 3,2021,Electric,Manual,3.6,39023.0,New,71765.46,5,7804.6,50,RELATIONAL: ElecLargeEngine
1594,Honda,CR-V,2018,Diesel,Automatic,4.0,181101.0,Like New,28289.62,8,22637.6,80,STAT: LikeNew+Mileage>100k
1595,Ford,Explorer,2020,Hybrid,Automatic,3.3,218031.0,New,53038.25,6,36338.5,42,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
1596,Tesla,Model 3,2001,Electric,Manual,5.1,76054.0,Used,8072.8,25,3042.2,100,RELATIONAL: ElecLargeEngine
1597,Tesla,Model 3,2010,Electric,Automatic,5.1,61742.0,New,66458.19,16,3858.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1598,BMW,X3,2021,Electric,Automatic,4.5,45215.0,Used,57658.05,5,9043.0,100,RELATIONAL: ElecLargeEngine
1600,Audi,A3,2014,Hybrid,Manual,5.2,241443.0,Used,93363.35,12,20120.2,100,
1601,Audi,Q5,2011,Electric,Automatic,4.4,103591.0,Used,70291.28,15,6906.1,100,RELATIONAL: ElecLargeEngine
1602,Mercedes,GLC,2021,Petrol,Manual,4.5,249045.0,Like New,35442.74,5,49809.0,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1603,Mercedes,C-Class,2020,Hybrid,Manual,2.8,46229.0,Used,23879.98,6,7704.8,100,
1604,Toyota,Camry,2021,Diesel,Manual,5.4,62583.0,New,86190.44,5,12516.6,45,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1605,Honda,Fit,2010,Hybrid,Automatic,4.6,255931.0,Used,23461.55,16,15995.7,100,
1606,Audi,A3,2006,Petrol,Automatic,1.6,159996.0,New,20352.91,20,7999.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1610,Honda,CR-V,2019,Hybrid,Manual,5.8,299738.0,Like New,94121.24,7,42819.7,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1611,Mercedes,C-Class,2008,Hybrid,Manual,4.4,265808.0,Like New,96794.1,18,14767.1,80,STAT: LikeNew+Mileage>100k
1612,BMW,X3,2013,Diesel,Manual,4.2,272672.0,New,97511.18,13,20974.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1613,Toyota,Corolla,2011,Electric,Manual,2.4,159262.0,Used,8716.86,15,10617.5,100,
1614,Honda,Civic,2005,Petrol,Automatic,2.2,197105.0,Like New,94888.77,21,9386.0,80,STAT: LikeNew+Mileage>100k
1616,Ford,Explorer,2018,Electric,Automatic,2.5,128404.0,Used,94530.77,8,16050.5,100,
1617,Mercedes,GLA,2018,Petrol,Automatic,4.9,201664.0,Like New,68739.2,8,25208.0,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1618,Tesla,Model Y,2015,Electric,Manual,3.0,295043.0,New,71616.86,11,26822.1,30,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
1619,Toyota,Corolla,2011,Electric,Manual,1.7,17241.0,Like New,16614.03,15,1149.4,100,
1620,Honda,CR-V,2011,Petrol,Automatic,1.1,63472.0,Like New,88058.22,15,4231.5,100,
1621,Ford,Mustang,2019,Hybrid,Automatic,3.7,205320.0,New,10665.76,7,29331.4,39,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
1622,Toyota,RAV4,2005,Diesel,Manual,5.9,31346.0,Like New,35184.4,21,1492.7,100,
1623,Mercedes,E-Class,2022,Electric,Manual,2.8,81196.0,New,99159.41,4,20299.0,48,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1624,Toyota,Corolla,2003,Diesel,Manual,2.8,208196.0,Used,45121.15,23,9052.0,100,
1625,Honda,Fit,2005,Petrol,Automatic,2.7,149014.0,New,17459.84,21,7095.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1626,Audi,A3,2010,Petrol,Manual,3.6,298517.0,Used,97082.99,16,18657.3,100,
1627,Toyota,RAV4,2000,Hybrid,Manual,3.2,120623.0,Like New,98493.27,26,4639.3,80,STAT: LikeNew+Mileage>100k
1628,Tesla,Model S,2023,Electric,Automatic,5.4,2016.0,New,22769.06,3,672.0,100,RELATIONAL: ElecLargeEngine
1629,Toyota,Camry,2022,Petrol,Automatic,3.5,7274.0,New,87156.36,4,1818.5,83,
1630,Mercedes,GLC,2014,Electric,Automatic,3.5,15748.0,New,42090.22,12,1312.3,55,
1631,Mercedes,C-Class,2010,Electric,Manual,1.7,11826.0,New,41230.0,16,739.1,60,
1632,Ford,Mustang,2018,Electric,Manual,5.9,129288.0,Used,29956.28,8,16161.0,100,RELATIONAL: ElecLargeEngine
1633,Mercedes,E-Class,2017,Electric,Automatic,2.2,201081.0,Used,9247.48,9,22342.3,100,
1634,BMW,5 Series,2016,Electric,Manual,1.4,251054.0,Like New,30460.85,10,25105.4,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1635,Honda,Fit,2018,Diesel,Manual,4.3,172507.0,Like New,10108.81,8,21563.4,80,STAT: LikeNew+Mileage>100k
1636,Honda,Fit,2020,Hybrid,Manual,4.0,206089.0,Like New,92815.34,6,34348.2,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1637,Audi,Q7,2013,Electric,Automatic,3.1,223023.0,Like New,67863.46,13,17155.6,80,STAT: LikeNew+Mileage>100k
1638,Audi,Q7,2017,Diesel,Automatic,3.1,192949.0,New,89229.15,9,21438.8,33,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1639,Honda,Accord,2018,Petrol,Manual,4.9,69072.0,Used,73142.61,8,8634.0,100,
1640,Tesla,Model S,2014,Electric,Manual,2.0,67309.0,Used,17472.25,12,5609.1,100,
1641,Audi,Q7,2014,Petrol,Manual,5.1,160966.0,Used,94355.25,12,13413.8,100,
1642,Ford,Fiesta,2003,Electric,Manual,4.2,185639.0,Used,90489.84,23,8071.3,100,RELATIONAL: ElecLargeEngine
1643,Mercedes,GLA,2006,Diesel,Automatic,3.1,35326.0,Like New,38067.23,20,1766.3,100,
1644,Honda,CR-V,2012,Diesel,Automatic,3.3,186131.0,New,15595.67,14,13295.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1645,Audi,Q5,2002,Diesel,Manual,2.3,267223.0,Used,71894.7,24,11134.3,100,
1646,Honda,CR-V,2015,Hybrid,Manual,4.8,87340.0,New,74194.32,11,7940.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1647,BMW,3 Series,2008,Petrol,Automatic,3.6,167364.0,New,90198.76,18,9298.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
1648,Toyota,RAV4,2007,Hybrid,Manual,2.6,118192.0,New,10002.3,19,6220.6,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1649,Mercedes,GLC,2019,Electric,Automatic,4.0,251749.0,New,18461.86,7,35964.1,39,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1650,Honda,Civic,2012,Petrol,Manual,6.0,51818.0,Used,61833.64,14,3701.3,100,
1651,Toyota,RAV4,2016,Diesel,Automatic,3.2,13429.0,Used,63817.5,10,1342.9,100,
1652,Audi,Q5,2016,Petrol,Manual,5.6,57748.0,Used,8192.92,10,5774.8,100,
1653,Toyota,RAV4,2016,Diesel,Manual,2.7,48807.0,Like New,42708.54,10,4880.7,100,
1654,Mercedes,GLA,2000,Hybrid,Automatic,1.3,269284.0,Used,60495.36,26,10357.1,100,
1655,Honda,Fit,2007,Hybrid,Automatic,2.0,238161.0,Like New,75101.58,19,12534.8,80,STAT: LikeNew+Mileage>100k
1657,Tesla,Model X,2005,Electric,Manual,2.1,282635.0,Like New,50970.83,21,13458.8,80,STAT: LikeNew+Mileage>100k
1658,Audi,A4,2002,Electric,Automatic,1.0,199888.0,Used,82335.21,24,8328.7,100,
1659,Honda,Civic,2004,Hybrid,Automatic,5.6,166052.0,Used,95620.03,22,7547.8,100,
1660,Mercedes,C-Class,2012,Hybrid,Manual,5.2,226597.0,Used,26879.89,14,16185.5,100,
1661,Audi,A4,2014,Electric,Manual,4.7,8078.0,Like New,29039.01,12,673.2,100,RELATIONAL: ElecLargeEngine
1662,Ford,Mustang,2013,Hybrid,Automatic,1.8,91654.0,Like New,94282.73,13,7050.3,80,
1663,Toyota,RAV4,2022,Diesel,Automatic,1.6,129101.0,New,42611.56,4,32275.2,48,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
1664,Tesla,Model 3,2015,Electric,Automatic,1.3,16997.0,Like New,73243.09,11,1545.2,100,
1665,Mercedes,C-Class,2017,Petrol,Automatic,4.6,131940.0,Like New,63165.2,9,14660.0,80,STAT: LikeNew+Mileage>100k
1666,Ford,Fiesta,2021,Hybrid,Automatic,5.6,212650.0,Used,32130.83,5,42530.0,100,CREATIVE: MRI>25kmi/yr
1667,Honda,CR-V,2021,Electric,Manual,3.2,283390.0,New,67088.41,5,56678.0,45,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
1668,BMW,X5,2010,Diesel,Manual,1.6,151633.0,New,67278.76,16,9477.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1669,Audi,A4,2002,Petrol,Automatic,3.6,34512.0,New,61282.1,24,1438.0,40,CREATIVE: TriScore<50
1670,Toyota,Prius,2021,Diesel,Manual,2.7,225226.0,Used,14467.78,5,45045.2,100,CREATIVE: MRI>25kmi/yr
1671,Audi,A3,2009,Hybrid,Manual,2.9,208467.0,New,99541.32,17,12262.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
1672,Tesla,Model X,2009,Electric,Automatic,4.1,72144.0,New,43039.56,17,4243.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
1673,Honda,CR-V,2020,Petrol,Manual,4.6,173557.0,Used,65633.84,6,28926.2,100,CREATIVE: MRI>25kmi/yr
1675,Toyota,Prius,2011,Electric,Manual,1.2,201484.0,Like New,45212.41,15,13432.3,80,STAT: LikeNew+Mileage>100k
1676,Honda,CR-V,2001,Hybrid,Automatic,6.0,181675.0,Like New,78522.88,25,7267.0,80,STAT: LikeNew+Mileage>100k
1677,Audi,A3,2008,Hybrid,Automatic,2.2,152110.0,Like New,97323.32,18,8450.6,80,STAT: LikeNew+Mileage>100k
1678,BMW,5 Series,2023,Hybrid,Manual,1.3,93542.0,Like New,39098.8,3,31180.7,80,CREATIVE: MRI>25kmi/yr
1679,Mercedes,C-Class,2002,Diesel,Manual,1.9,276469.0,Like New,43500.61,24,11519.5,80,STAT: LikeNew+Mileage>100k
1680,Honda,Accord,2023,Diesel,Manual,1.2,166964.0,Like New,91029.73,3,55654.7,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
1681,Mercedes,GLA,2014,Petrol,Manual,3.0,149068.0,Like New,20166.07,12,12422.3,80,STAT: LikeNew+Mileage>100k
1682,Honda,Civic,2002,Petrol,Manual,5.0,205355.0,Like New,7716.51,24,8556.5,80,STAT: LikeNew+Mileage>100k
1683,BMW,3 Series,2018,Petrol,Manual,2.7,116737.0,Like New,91344.46,8,14592.1,80,STAT: LikeNew+Mileage>100k
1684,Mercedes,GLC,2017,Hybrid,Automatic,3.2,262968.0,Used,83051.2,9,29218.7,100,CREATIVE: MRI>25kmi/yr
1685,Ford,Explorer,2007,Diesel,Manual,4.4,240417.0,Used,97395.39,19,12653.5,100,
1686,Toyota,RAV4,2016,Electric,Manual,3.5,117718.0,Like New,10532.59,10,11771.8,80,STAT: LikeNew+Mileage>100k
1687,Ford,Mustang,2007,Hybrid,Automatic,5.3,273661.0,Used,19836.85,19,14403.2,100,
1688,Audi,A4,2006,Hybrid,Manual,5.3,152755.0,Used,15004.69,20,7637.8,100,
1689,BMW,X3,2006,Hybrid,Manual,1.0,207791.0,Like New,69924.53,20,10389.6,80,STAT: LikeNew+Mileage>100k
1690,Ford,Mustang,2002,Electric,Manual,4.9,249120.0,Like New,62570.96,24,10380.0,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
1691,Honda,Civic,2000,Petrol,Manual,3.3,254322.0,Used,39136.84,26,9781.6,100,
1692,Audi,A3,2003,Electric,Automatic,5.9,209485.0,Like New,10455.23,23,9108.0,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
1694,Ford,Fiesta,2000,Electric,Automatic,5.9,145711.0,Like New,59161.45,26,5604.3,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
1695,Ford,Focus,2014,Diesel,Manual,4.8,70210.0,Like New,15725.81,12,5850.8,100,
1696,BMW,X5,2004,Hybrid,Manual,2.2,69852.0,Used,91346.42,22,3175.1,100,
1697,Toyota,Corolla,2012,Hybrid,Automatic,3.7,255139.0,New,23900.22,14,18224.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1698,Ford,Mustang,2007,Hybrid,Manual,6.0,9695.0,Used,75633.37,19,510.3,100,
1699,Tesla,Model X,2007,Electric,Automatic,5.3,48582.0,New,89082.21,19,2556.9,30,CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine | TREND: OldNewExpensive
1700,Ford,Mustang,2004,Electric,Automatic,1.5,293238.0,New,60050.12,22,13329.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1701,Mercedes,E-Class,2008,Diesel,Automatic,4.5,191707.0,New,28450.65,18,10650.4,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
1702,Honda,Civic,2000,Electric,Manual,2.7,284331.0,Used,34378.61,26,10935.8,100,
1703,Tesla,Model S,2003,Electric,Manual,1.0,128721.0,Used,89146.02,23,5596.6,100,
1704,Tesla,Model X,2002,Electric,Manual,3.0,106683.0,Used,33334.43,24,4445.1,100,
1705,Mercedes,GLA,2001,Diesel,Manual,2.2,263358.0,Used,75888.1,25,10534.3,100,
1706,Mercedes,GLC,2007,Hybrid,Automatic,5.1,286084.0,Used,99065.7,19,15057.1,100,
1707,Audi,A3,2022,Electric,Manual,2.7,44406.0,New,99982.59,4,11101.5,48,CREATIVE: TriScore<50
1708,Toyota,Corolla,2008,Hybrid,Manual,5.1,147049.0,Used,55680.58,18,8169.4,100,
1709,Honda,Fit,2001,Electric,Automatic,1.0,235994.0,New,83522.8,25,9439.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
1710,BMW,5 Series,2013,Diesel,Automatic,2.5,187313.0,Used,99073.74,13,14408.7,100,
1711,Tesla,Model 3,2013,Electric,Manual,2.2,204573.0,Used,40593.92,13,15736.4,100,
